text,sentiment_score,word_count,avg_sentence_length,normalized_helpful_votes,relevance_score
"As a CHL-holder in Texas, I bought the little Ruger LCP for convenient summer carry while wearing shorts. Adding the CT laser really does make shot placement much easier - especially when a ""normal"" sight picture isn't possible. I had no problem with installing it and after sighting it in at my local range, it is extremely accurate - the round goes exactly where the dot is placed. The laser hasn't lost its accuracy even with daily carry for several monthe in the pocket of cargo shorts. The only thing that must be stressed is that sighting the laser to correlate with where the rounds hit is mandatory - without proper sighting in, all you've got is an expensive laser pointer.",0.602,134,26.8,0.0,2.1806
"small enough to carry with me at all times, gives me a feeling of safety while I am out shopping or going to meeting at night.",0.5106,28,28.0,0.0,2.15318
Easy to apply.,0.4404,4,4.0,0.0,2.13212
I'm disappointed. The knee pads I received were a few sizes smaller than what I wanted. I measured correctly and ordered the right size. This order and the last order I placed for copper compression products were both disappointments. I will not be ordering any Copper compression products again.,-0.7269,55,11.0,0.0,0.9819300000000002
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product.,0.6249,3,3.0,0.0,2.18747
Great product and service.,0.6249,5,5.0,0.0,2.18747
Great product and service.,0.6249,5,5.0,0.1,2.2174699999999996
Great product and service.,0.6249,5,5.0,0.0,2.18747
Cool 😎 Soccer Ball for my Grandson who is all into Soccer now and is alittle Superstar!,0.68,18,18.0,0.0,2.204
Awesome horn!,0.6588,3,3.0,0.0,2.19764
"THESE WERE BOUGHT FOR OUR PACK OF HOUNDS THAT ARE BALL CRAZY!<br />I have bought every brand on the market and I have to say that these balls are AWESOME!<br />I test all the balls I purchase and they are put to the test.  These have survived HOT, SEVERE COLD -4 degree temperatures and still bounced, my hounds have not destroyed one yet.<br />All the other brands my dogs destroyed, or they would not bounce after exposure.",-0.2935,96,48.0,0.1,1.94195
"I bought this to lock my lawn mower and golf cart together under my carport.  By time someone could cut thru it, I could have the police there.  It is nicely coated so it leaves no marks or scratches on either of them.",-0.1689,47,15.666666666666666,0.1,1.97933
I am  a diabetic and daily exercise is a big part of my health care.  This machine allows me to ride even on rainy days.  It is nice to do while just relaxing watching tv at nite.  I would highly recommend it.,0.8932,46,11.5,0.0,2.26796
The stripes were placed so off centered that the top looks like it hangs crooked.  I was not a fan of the stripes at all.  I  think I may would like this top in a solid color and may order one at a later date and try it to see.,0.7534,53,17.666666666666668,0.1,0.65602
"These bottles, of which I own two and have had several others but gave them away to friends, are the best drink bottles I have ever owned.  They do not leak and when I put ice in them, it will last over 24 hours.  I will never buy any other brand again.",0.9261,58,19.33333333333333,0.1,2.3078299999999996
I gave these to my significant other for Father's Day and he seemed to really like them......We haven't had a chance to use them yet but they are much nicer than the ones we had before.  Last fishing trip a friend dropped them overboard so it gave me a perfect gift to get him.,0.9637,60,30.0,0.0,2.28911
Very Happy with it....like the locking clasp.,0.6115,10,10.0,0.0,2.18345
Easy install and works great,0.7906,5,5.0,0.0,2.23718
"Good Kydex holster, I prefer leather Inside The Waistband. Kydex is not as comfortable and to wide on the waste band.<br /><br />i",-0.3822,32,16.0,0.0,1.48534
Returned did not fit.,-0.2755,5,5.0,0.0,0.71735
"Work great, my left hand does not work well so the D rings are almost impossible to use, These look strong and well made.",0.8976,27,27.0,0.0,2.26928
"Works ok won't fit many of my hand guns, not to tight",0.509,14,14.0,0.0,0.9527000000000001
Just what I needed and a good price.,0.4404,9,9.0,0.0,2.13212
It did not fit the primary scope I wanted it on but a different scope I had. I now know which one to get so I will buy the right one next.,-0.1419,34,17.0,0.1,1.98743
To many parts and pieces I like to keep it simple and you still have to buy a holster I did not even open the package I sent it back. It might work fine but I didn't want it; I think it would be to hard for me to mount with one hand.,0.6723,57,28.5,0.1,1.03169
A good work out I need to use it more. Get a pulse readout so you can make sure you are getting your cardio as you use it you will need to go harder to reach the zone which proves it is working.,0.6486,45,22.5,0.0,2.19458
Exultant product and at a good price I have recommended it to friends.,0.8957,14,14.0,0.0,2.26871
great OWB my 26 snaps right in and stays put I got another sized for my 30s. Easy to put on had to mark them the guns won't swap over wanted to make sure I grabbed the right one. Holds close with winter and a sweater it works well. Great price also.,0.9382,57,14.25,0.0,2.28146
"The  backing leather is huge, I have not wore it I will be cutting down the back leather before I do. The kidex and gun fit are fine but I like small holsters, probably because I am small.",0.631,42,21.0,0.0,1.7893000000000001
"I prefer leather but these work good and are cheaper, almost wish it was two one magazine holders it would work with one or two and I could position them where I wanted. They are functional but scratchy",0.7882,40,20.0,0.0,1.8364600000000002
"Great Holster I have several one fits all my 1911,s one for Baretta one for Glocks they work well and are very comfortable. They also last well, and are made in the USA, Oklahoma right next door to me. I have an old one made by Don and the others are modern, they are just as good.",0.9299,65,21.666666666666668,0.0,2.27897
I got two of these one for upstairs and one for downstairs. Right now they are both upstairs one is on the mantle blinking a green light at me. The other is on the coffee table on high. It has been on high for 24 hours and shows no sign of diming I will leave it on as long as it lasts. My power has never been off longer than 6 hours but this is tornado ally so you never know these beat a candle and are not as dangerous so I am very satisfied already I may get more but I can move them around if I want easer than a candle or hot hurricane lamp.,0.8031,122,24.4,0.0,2.24093
My shield mag will go in but when I draw the mag the holder comes out with the mag. I also tried it IWB and it does the same thing.,0.0,32,16.0,0.0,0.8
Belive them when they say Heavy Duty this is a very nice holster and fits the gun fine. It has good thick leather that should wear well. No problem with the holster on this on colapsing. I think you could sit on it and still get the gun reholstered. I intend to get the light weight in this as well and will try some others for some of my other firearms.,0.8152,76,15.2,0.1,2.2745599999999997
"Backpack is beautiful with colorful pattern, sturdy, well made, with good design.",0.836,16,16.0,0.1,2.2807999999999997
Works great.,0.6249,3,3.0,0.0,2.18747
"I paid to have it assembled and it wasn't cheap in S.F. I was surprise that I had to lower the back seat of my Volvo to get it in and it wasn't easy. The seat, because I'm short and my legs are short, is unable to secure tightly. It swivels because the neck is all the way down. It is a little heavy for a lady to be lifting in and out of a truck or whatever vehicle you have that it will fit. I have to ride it more to appreciate or not.",0.6567,106,17.666666666666668,0.0,1.79701
"It appears to help; I use it in my car. Since I have stenosis of the lower back, long drives seem to be a little less agonizing .",-0.3876,31,15.5,0.0,1.4837200000000001
I like everything about this product but one thing.  You have to hand wash.,0.7227,16,8.0,0.0,2.21681
This product is very compact and easy to use.,0.4877,10,10.0,0.0,2.14631
Great quality made cap.great value for the money. Overall a great deal,0.891,13,6.5,0.0,2.2673
I like the fact that it is water resistant and fleece on the other side. Easy to install and helps protect seat,0.8625,23,11.5,0.0,2.25875
i like loose fitting and this shirt is great I have thedpink and purple,0.6486,14,14.0,0.0,2.19458
Love it,0.6369,2,2.0,0.0,2.19107
"We have two of our own and our granddaughter loved them. So, we bought this one as a gift for her. The ball is good for core strengthening exercises and many other types. Durable and maintenance-free.",0.9169,41,10.25,0.0,2.27507
Bought as birthday gift for grandson,0.4404,6,6.0,0.0,2.13212
Love my water bottles .,0.6369,5,5.0,0.0,2.19107
Was not very accurate.  Not easy to set and use.,-0.3959,12,6.0,0.0,0.68123
I like the bottles.  Use them every day.,0.3612,10,5.0,0.0,2.10836
Keeps hot drinks hot for up to 6 hours and cold beverages cold. Very durable. Dropped product nothing broke or cracked . especially like the silver straw.,0.628,30,7.5,0.0,2.1884
The mask is comfortable but I am unable to workout with it because my glasses are constantly fogging up.,0.2846,20,20.0,0.1,0.9153800000000001
"I do have a pair of prescription sunglasses but wanted a backup for my regular glasses, since I am consistently going in and out of buildings for my job(I work at a water park). My problem with these are they kind of block my vision where the clip sits on my glasses, it's all I notice and feel like it blurs my vision.",-0.1505,71,35.5,0.0,1.1548500000000002
Fits as expected.  Seems to be washing well.,0.2732,10,5.0,0.0,2.08196
This is exactly what I needed!  I wear this when running in the evening.  I love that it’s strechy but seems to hold its shape well.  It’s easy to adjust and highly adjustable so it should fit just about anyone.,0.9192,48,12.0,0.0,2.27576
"This pack did really well for the price!  I’m honestly surprised that it held up to the abuse, especially that bottom sleeping bag zipper part. (I may have sat on it and there might have been some cursing and tugging to get my sleeping bag in and out each time...)  The bag is pretty small and well enough made and I had no problems with any dodgy seams or zippers.  I do have to note that this is not the most comfortable pack I’ve used.  It didn’t fit me well.  It’s ok for a couple of nights but I would recommend getting a properly fittted pack for longer trip.  I’m a woman, 5’8” and I usually wear a women’s large tee shirt or 14 pants.  This pack was small on me, it worked but it was small.<br /><br />Note- The pictures are a couple of trips, each a couple nights.  The one photo is the pack under my sleeping bag before being put into a compression sack. My sleeping bag is average ‘camping’ size but bigger than most backpacking specific sleeping bags.",0.8342,223,22.3,0.2,1.91026
"Very sturdy,easy to put together",0.0,7,7.0,0.0,2.0
Installed and tried out. Works great on my kayak.  I would recommend it for small anchors.,0.765,19,6.333333333333333,0.0,2.2295
There something in here for even the avid fisherman.  But beginners will have plenty to choose from to get started.  The container is even sturdy.,0.1531,28,9.333333333333334,0.0,2.04593
There something in here for even the avid fisherman.  But beginners will have plenty to choose from to get started.  The container is even sturdy.,0.1531,28,9.333333333333334,0.0,2.04593
"I will admit I usually use a vest but that’s when I’m parking near a fishing hole.  But picked this up as we were going to be hiking to some spots off the trail.  This came in handy as it holds plenty of tackle boxes, snacks and even a water sleeve.  Plenty of pockets and clips to hook your tools to.",0.1027,70,17.5,0.0,2.03081
I used this as I trekked and fished through several lakes in Northern California hills.  It holds a good amount of liquid and the weight was not inhibiting.  I removed the pack and placed it in my fishing backpack and it worked as normal.,0.4932,47,15.666666666666666,0.0,2.14796
"I’m a big guy, 280 lbs, and this chair doesn’t buckle.  It is rated to 300 lbs but I assumed it would creak and sound like it was struggling.  None of that.  I use it tailgating, fishing and camping.",-0.1154,50,12.5,0.0,1.96538
"This is the lazy man’s tent, literally just toss it and it opens to full set up.  Then just stale it.  And putting it away, folding it up is near as easy.  I’m glad I went with this tent.",0.5267,49,12.25,0.0,2.15801
"So I bought 4 different tackle sets to compare in front of me.  This was by far the best for your money.  Decent quality, great starter set as you have several options for lake, stream and even ocean fishing.",0.8519,44,14.666666666666666,0.0,2.25557
"This is a good starter set, a good value.  The filet knife is almost worth the total cost. Throw in the pliers and sheath and you are ahead on the purchase compared to other items.",0.8319,39,13.0,0.0,2.24957
"I use it everyday, I have problems with my walking and I started out on slow speed and now I'm going alot faster. I'm still not were I want to be but I will get there soon.. Very good price for the machine, and very well packed up for delivery. Thank you so much.....",0.8647,62,15.5,0.0,2.25941
"It is very well made, and I will be installing mine soon.",0.3384,14,14.0,0.0,2.10152
"The product was fine , no problems with it. Gave it to my son to use . I have another one coming for my cart.",0.4692,27,9.0,0.0,2.14076
Very well made easy to install works great....,0.8643,9,9.0,0.0,2.25929
LOVE IT!!,0.6988,4,2.0,0.0,2.20964
LOVE IT!!,0.6988,4,2.0,0.0,2.20964
These were a bit too tight. I felt like I ordered correctly.,0.3612,14,7.0,0.0,1.3083600000000002
These do the trick in protecting my woods.,-0.0516,9,9.0,0.0,1.98452
Broke on first use. Sent it back,-0.4215,8,4.0,0.0,0.27355000000000007
Great product. Wording is bright and easy to read. I recommend this product.,0.9081,16,5.333333333333333,0.0,2.27243
"I was a little skeptical when I saw the price. I love it, works as well as the one I bought that cost more. I recommend this watch.",0.7947,32,10.666666666666666,0.0,2.23841
Sizing wasn't clear and I returned.  This is for an INFANT,-0.2924,13,6.5,0.0,0.31228
"GREAT Beach Blanket. My Little One dumped sand all over the blanket making castles and everything. It was super easy to clean the sand off the blanket at the end of the day. This comes in a handy mesh carrying bag and can easily fit in luggage if your flying to your destination. The material is super light and when you fill the side pockets with sand, it anchors the blanket. It's also a pretty color.",0.9748,84,14.0,0.1,2.32244
"So...I'm trying to get my fitness game back on track (or just on track if I'm being honest). Being stuck at home hasn't helped, but I remembered loving step classes in the past, so I went and ordered the Reebok step (blast from the past).<br /><br />This is a great stepper. It's nice and big for all the moves and travelling, it's non-slip, and it feels sturdy (it's pretty heavy, so you won't want to drag it around). The main issue for me is that the lowest setting is 6 inches. On other steps, it's 4 inches. Those 2 inches REALLY make a difference as you are getting back in the game. I love this step and maybe I'll reorder it when I'm ready for 6 inches to be my default height - until then, I plan to get a different step.",0.9836,182,26.0,0.7,2.10508
"I purchased this wobble disk to sit on while working to force me to have better posture and engage my core. I purchased this one and the Gaiam one, which seemed a bit bigger online, but didn't have quite as good reviews. I ended up keeping the Gaiam balance disc because it is larger. I'm have a larger rear end and I couldn't get comfortable (relatively speaking) on this wobble disc and needed the few extra inches afforded by the other brand.<br /><br />There was a pretty noticeable chemical smell when I opened the package. It wasn't open long, so i'm not sure how long it takes to dissipate. This item does come with a pump which is handy and does have a smooth and knobby side. It seems to be sturdy and well made.",0.8164,159,22.714285714285715,0.5,1.99492
I get a ton of compliments on this (and lots of copycats at work). the watch like band means it doesn't just come undone like the traditional fitbit strap and the colors add a bit of pizzazz! I would definitely recommend.,0.9041,47,15.666666666666666,0.1,2.30123
"I thought these were the swooshie material and they are not..This wasn't really the best price for them and as I was looking for the basketball pant rather than that thick cotton/nylong feel, they had to go back.",-0.5535,43,43.0,0.1,0.66395
"Golf cart just has one big mirror, hard to see behind, these make it much easier. Thanks",0.6486,20,10.0,0.1,2.22458
Does keep you dry. Works good with the heater.,0.4404,11,5.5,0.0,2.13212
"I always think of Gilligan when I see a bucket hat. But it was on a christmas wish list, so I got it. It is a nice hat. Got here fast.",0.8047,36,9.0,0.0,2.24141
Bought this for my wife after she bought one for me.  She liked mine so she wanted one also.  I have had a fitbit before and it was a POS and customer serve was no better.  This watch has a lot of thing it can do. I hope the both hold up this time.,0.5096,59,11.8,0.0,2.15288
"Bought this for my wife to cuddle up with. She is a big Avs fan so when she opened this I receive extra bonus points for being an Avs,  cuddle, and warm blanket.",0.7717,37,18.5,0.0,2.23151
Two small fits to tight wife ordered using their method and it came to small. I tried to get her to send back she says they didn't have any bigger ones. Will not let her buy another one now.,0.0,43,14.333333333333334,0.0,0.8
The reason for the one star is that no matter what I input for wheel size it does not work. While it was set to km it worked wrong speed and distance but worked.  I changed it to mph and that  ended it it taking readings. I have the time date and all the other stuff working but no mileage or speed.  Now this does not say it will work on a solid wheel exercise  bike but from what they say in their info it should have.,-0.4565,92,18.4,0.0,0.26305
"THE GOLF CLUB CARBIDE GROOVE SHARPENER WORE DOWN IMMEDIATELY UPON USING IT ON MY GOLF CLUBS.  GENUINE CARBIDE DOES NOT BREAK DOWN RAPIDLY.  I'VE WORKED WITH CARBIDE FOR MANY YEARS IN MY CAREER AND CARBIDE TAKES A BEATING, IT DOES NOT WEAR DOWN EASILY.  VERY DISAPPOINTED!!!!",-0.8624,55,11.0,1.0,0.44128
Husband says that he's even added yards with these golf balls (possibly in his head - lol).  Either way he loves the feel of them coming off the club and the color is easy to find!  Thank you!!,0.9149,45,11.25,0.0,2.27447
Cheap plastic water bottle falls right out! What’s the point!? Wast of money poor quality,-0.5696,20,6.666666666666667,0.0,0.22912000000000002
"Lid leaking all over and poor quality threads won’t line up, what a mess! do not recommend it. Returned it after one use awkwardly sized.",-0.852,31,10.333333333333334,0.0,0.14440000000000003
Won’t fit my bike keeps sliding around  Threw it out. Ruined my Mother’s Day bike plans,-0.1531,21,10.5,0.1,0.38407
Very cheaply made. Cheap fabrics not made to last.  We needed something to work outside in 120degrees+Weather. This won’t do at all! So hard to find the quality product I’m looking for. Used to have one that you submersible and lasted cooling for 3-4 hours. Wish I could remember the brand! Returned,0.3438,63,7.875,0.0,0.50314
Too tight on my leg.,0.0,6,6.0,0.0,0.4
Great gift for one of my favorite cooks!,0.8832,9,9.0,0.0,2.26496
Nice card holder and key chain. Great for quick trips out without a purse.,0.7845,16,8.0,0.0,2.23535
"Great gift for my Son-In-Law, who is a big Detroit Tiger's Fan.",0.8519,15,15.0,0.0,2.25557
"Stackable, fit well with most coolers and easy to clean!",0.8675,12,12.0,0.0,2.26025
I've bought many of these bags from the direct website and they have all been great. Perfect size and up to regulation.,0.8316,25,12.5,0.0,2.24948
"Worked like it should :-) Nice and thick, so it never punctured and it pours nicely. Got through cruise security with no issues. One in each bag, under my toiletries.",0.8658,37,12.333333333333334,0.0,2.25974
This is the only one I ever owned that does exactly what a stop watch is supposed to do. All the other ones I have had did everything but act like a STOP WATCH. It is about time someone made just a STOP WATCH.,-0.731,47,15.666666666666666,0.0,1.3807
"Have only had for a week,  but no complaints.  Easy to use,  quick recharge,  and light is a nice touch.",0.5389,25,12.5,0.1,1.79167
"It fit well,  and held up.  Even during work.",0.5574,12,6.0,0.2,1.82722
"Very visible,  & durable.  Use to walk my dog & have no doubt am seen.",0.2755,18,9.0,0.0,1.6826500000000002
"As described on the website, looks great on the tree and best price on the internet",0.8519,17,17.0,0.0,2.25557
Awesome design but not great quality,-0.4387,6,6.0,0.0,1.0683900000000002
Cheap!,0.0,2,2.0,0.0,0.8
Exactly as advertised!,0.0,4,4.0,0.0,2.0
Exactly as advertised!,0.0,4,4.0,0.0,2.0
Exactly as advertised!,0.0,4,4.0,0.0,2.0
Exactly as advertised!,0.0,4,4.0,0.0,2.0
Wife loves this product.  Do I need say more???,0.6416,13,4.333333333333333,0.0,2.1924799999999998
the blue coloring bled all over my white racquet's handle.,0.0,12,12.0,0.0,0.4
Scratches very easily.  I wouldn't buy them again.,0.4005,11,5.5,0.1,0.55015
Love this racquet.  Great racquet at a great price.,0.9246,11,5.5,0.0,2.27738
The glove is ok but the blue coloring bled all over my racquet's formally white colored handle.  Would not recommend this glove to anyone that doesn't have a black racquet handle.,-0.2651,35,17.5,0.0,0.32047000000000003
Strong and good,0.7351,3,3.0,0.0,2.22053
good price fast delivery,0.4404,4,4.0,0.0,2.13212
"Second time I purchased these.  Excellent lights, light weight and very bright",0.7841,14,7.0,0.0,2.23523
"I use these as I walk, day or night just to make sure I am seen",0.3182,17,17.0,0.0,2.09546
"Order purple one, received black. Batteries came DOA.  I hate to return items, so I guess she will have to live with the black and I put new batteries in.<br /><br />Order for my 88 year old mother, so I am wondering how she would know how to change the batteries.  Got instruction, but not easy to do. Glad I was here to help her.<br /><br />Good:  it is very stable, great Handel, strap, excellent light-very bright.<br />Other than the above issues, I would recommend it.<br /><br />Giving 4 stars because we received wrong color and batteries otherwise 5 stars",0.9719,138,27.6,0.0,1.8915700000000002
Very durable. I got my son some for his birthday and all the kids were asking where he got them.,0.0,22,11.0,0.1,2.03
They could be easier to use and could be more comfortable but they served their purpose.,0.4933,17,17.0,0.0,1.7479900000000002
"This watch is very easy to use and it keeps track of all exercises as well as breathing ,heart rate and steps. As you are working out or just doing a daily routine of walking it keeps track of everything. Buying a couple more for presents for the family because the price is right for an every day present.",0.8588,63,21.0,0.0,2.25764
they work great,0.6249,3,3.0,0.0,2.18747
I got this for my son and he's very pleased.,0.4927,12,12.0,0.0,2.1478099999999998
I read the reviews and there was the usual good and bad versions. Well I must have gotten a super performer. I had no problem with inflating the mattress and for two days it remained inflated. Then it was used for six nights and not a problem. This item performed better than advertised,0.896,57,11.4,0.0,2.2688
Exactly as advertised,0.0,3,3.0,0.1,2.03
I like the convenience but it's more like a toy.,0.664,12,12.0,0.0,0.9992000000000001
It holds more than I thought it would.,0.0,9,9.0,0.0,1.6
I love this hand warmer. It's a cute color and it shows battery life on the indicator. It also has multiple levels of heat. GREAT PRODUCT! however I don't like how you only get one big chunky one instead of two little ones. I bought this for my mother but now it's mine and I already have a pair.,0.8492,68,11.333333333333334,0.0,1.8547600000000002
Have 3 of these.  Great product.,0.6249,8,4.0,0.0,2.18747
Perfect flag for my father,0.5719,5,5.0,0.0,2.17157
"Bought as agift,he really liked it",0.4754,8,8.0,0.0,1.74262
Extremely difficult to assemble and disassemble! Returned,-0.474,8,4.0,0.0,0.6578
"Once you get it figured out (assembly), it works good, but the instructions are very confusing.",-0.2118,21,21.0,0.6,1.71646
"The description for the inner mattress states that it fits in a standard crib sheet....not true! It swims in a standard crib sized sheet. There is also about 5 inches of space at the end of the mattress to the foot/headboard. Don't buy this in place of a standard temporary crib mattress, it won't work.",0.4753,64,16.0,0.0,0.94259
Great price and very easy to assemble!,0.8217,8,8.0,0.0,2.24651
Love this bed. Our son came in for the holidays hes large like 6 ft and 350. He had plenty if room to move about. Bed maintained air through the whole week he was here. 10 second top off was all that was needed. I did add a matress topper to make it a little more comfortable - isnt that what Moms do??  And i found some 20 inch deep pocket sheets too.,0.9297,81,11.571428571428571,0.0,2.2789099999999998
"Excellent kit. Love the way its labeled,  separated,  and organized. Will be great to use in an emergency situation. Especially happy to have the equipment for CPR use. Never occurred to me to have that in my kit.",0.9371,45,9.0,0.1,2.31113
Don't buy yellow unless you're going to be outside. Couldn't see my white dots on my gun sights at the range,-0.34,25,12.5,0.1,1.1280000000000001
We got a bucket. Won't know more until at least 2036.,0.0,14,7.0,2.5,2.75
"I bought this pair of joggers to match an outfit I have, and the quality is amazing, my outfit is now complete and the joggers are very comfortable.",0.8122,31,31.0,0.2,2.3036600000000003
I collect them and this product was in super mint condition.,0.5994,12,12.0,0.0,2.17982
"We purchased this pin collector's case for our daughter who was able to go to Disney World, Universal Studios and Sea World not too long ago. She got all these beautiful pins and displayed them on a lanyard while she was in Florida but when you get home...how do you show these wonderful pins off? We bought this case for her and she loves it. The case is very easy to use, well made and looks fabulous. I'd buy this product again in a heartbeat!",0.9785,96,19.2,0.4,2.41355
These bands last longer then other bands I have purchased.  They are also a good value.,0.6486,18,9.0,0.0,2.19458
"My grandaughter loves it, however, it did take a month for it to get here.  Very nice.",0.7778,21,10.5,0.1,2.26334
My golf cart is fixed right up again and I am enjoying using it again without the worry of the brakes not working properly.,0.7009,25,25.0,0.0,1.81027
Good protection and east of use.  My grandchildren use these.,0.4404,12,6.0,0.0,2.13212
"Son attends KSU, great for the cars",0.6249,8,8.0,0.0,2.18747
I love my weights. It’s easy to add additional weight and they fit comfortably in my hands.,0.9081,21,10.5,0.1,2.3024299999999998
We have used our water bottles several time and are very impressed on the ability to keep the water cold!,0.7171,21,21.0,0.0,2.21513
"Very nice color on the targets, easy to see from a distance and packaged nicely. Arrived in perfect condition. Quality paper utilized making it even easier to use as the target!",0.9401,35,11.666666666666666,0.0,2.28203
Anchor is good has holes on each end so a trip can be set.  like how it collapses up and takes up little space.,0.4939,26,13.0,0.0,2.14817
"Good Sand Anchor,  Only thing I wish it had come predrilled with a hole at the base so I can set a trip.  So had to drill that out my self.  now I have the anchor with the anchor trip",0.6808,43,14.333333333333334,0.2,2.26424
"Caught one fish I think they work, but more time will tell how effective.",0.631,16,16.0,0.0,2.1893
Much more comfortable when in your hands - works well,0.6901,10,10.0,0.0,2.20703
Rules are rules.  You need one PFD per person on your boat and must fit each person.  Well these are completely adjustable - large for my brother and petite for my wife.,0.5574,35,11.666666666666666,0.0,2.16722
"Insurance when you need it most.  works well, glad I never had to use in an emergency , but glad I am prepared.",0.8111,26,13.0,0.0,2.24333
Place on lines loops for cleats or or on the windows perfect for placing bumbers.,0.5719,16,16.0,0.0,2.17157
"This stuff was recommended to me,  and now after seeing its value,  I am recommending to you.  good stuff.",0.7269,23,11.5,0.0,2.21807
"Not for just kayaks anymore,  Sea Doo Fish,  works great.",0.6249,13,13.0,0.0,2.18747
Good variety on weights - pinch weights.  place on the line and go.,0.4404,15,7.5,0.0,2.13212
"This pole is great.  I ordered this for my wife.  and now I want one for myself.  My wife uses a spin cast, and I have been considering a move to a bait caster and this rod would work great.",0.8591,45,11.25,0.0,2.25773
"These are great for hanging items off a key chain, or backpack, I use this for small tools off my backpack for fishing live it.",0.6249,28,28.0,0.0,2.18747
Great for all occasions especially fishing. Where I live there is estuary and mosquitos are in droves certain times of the year.  this is just one more thing that will make it more tolerable - great hat.  storage of the bag is easy right on top.  even more reduced heat from the sun.,0.9356,58,11.6,0.0,2.28068
Every self respecting trout fisherman should have a torpedo bobber.  - fill partially with water and tighten the cap  and it does all the rest.,0.4939,27,13.5,0.0,2.14817
"First time I used these with my brother, I was hooked.  No longer need to tie hooks and items in the cold.  Now have everything I want prepared and hook as needed.",0.0,36,12.0,0.0,2.0
Compact clean and water tight.,0.4019,6,6.0,0.0,2.12057
When you need to carry extra water for your trailer this will work fantastic.  but I feel it was too expensive for what it is.  but it works,0.3182,30,10.0,0.0,1.6954600000000002
"This pole.  2.1 Meters and compacts down to about 16""  amazing.  Sturdy and I like how the handle extends too when needed.  oh and BTW:  looks great. Love the color",0.9442,36,7.2,0.1,2.3132599999999996
Ready to go out and give them a whirl.  good price for the package.,0.6597,16,8.0,0.0,2.19791
Nice versatile tool.  I can leave some of the lead at home and take one tool,0.3818,17,8.5,0.0,2.11454
"Bought this just in case.  It is really nice, and no bulk,  lays neatly tucked away.",0.4641,20,10.0,0.0,2.13923
"Great for the dog stroller when walking out a little after dark,  I am sure it is equally great for baby strollers as well",0.9118,25,25.0,0.0,2.27354
"Great for a dog stroller,  get to see all the cars coming from behind",0.6249,15,15.0,0.0,2.18747
Have one for my switch and though it would be a good to have a backup  - just in case there is someone who feels they need it more than do - when we are sleeping.,0.4404,37,37.0,0.0,2.13212
"Regular tents for the beach really are not that practical - they do not shade as much as you would like as the earth rotates the sun is positioning and changes the shading,  well this is easy to move around and protect tand shade as needed as well as stand straigt up as well.",0.9062,56,56.0,0.0,2.27186
"My wife loves it and that means I love it too.  With this whole COVID thing and missing the ability to go to the gym,  this was a great addition to building out an exercise room.",0.9201,39,19.5,0.0,2.27603
Ultimate in Adjustable belts.  and in different colors too.,0.0,11,5.5,0.0,2.0
"So if you have RV, Boat or other without a battery cutoff, then this is a great choice.  Easy disconnect your battery and reduce the vampire voltage drain.  Tehre are simply items you do not have switches for.  This is a master to shut it all off.  and there is a key so that no one can turn it on when not inserted.",0.6728,70,14.0,0.1,2.2318399999999996
Comfortable Lightweight foldable and carries on the back. leaving your hands free to carry more important liquid essentials.,0.8268,20,10.0,0.0,1.8480400000000001
"Shorty: For those with friends in Small places - this 42"" stick is weighted and feels good.  We have a 36"", 42"" and 48"" all good to get the job done.",0.836,39,19.5,0.0,1.8508
"Shorty: For those with friends in Small places - this 48"" stick is weighted and feels good.  We have a 36"", 42"" and 48"" all good to get the job done.",0.836,39,19.5,0.0,1.8508
If you have a few short spaces where your table is located.  These may be for you.  Weighted and does the job in the most narrow space we have.,0.0,32,10.666666666666666,0.0,1.6
"We are on a well and sometimes well runs dry.  We have two of these to keep 14 gallons of water on hand.  Once you ar out of water,  it becomes painfully obvious how much it is needed.",0.4588,42,14.0,0.0,2.13764
Pilates Reformer.  This is great and all the items included were a plus.  Wife loves it. says it works for her. I hope she was happy to get it.  now lets see how happy she is to use it.,0.959,45,7.5,0.5,2.4377
"Love these chairs, lightweight can wear like a backpack or carry handle and really comfortable to sit on while on the beach.  it  has the cup holders and item holders.",0.8832,33,16.5,0.1,2.2949599999999997
Love these shorts,0.6369,3,3.0,0.0,2.19107
"USED THIS FOR VERY FIRST TIME THIS LAST WED.  THE SIDE POCKETS ARE RIPPING.  GARBAGE PRODUCT.  WOULD RETURN IT IF I COULD, BUYER BEWARE.  PURCHASED IT FOR SIMPLE BEACH PACK, WANTED LIGHTWEIGHT FOR EASE OF TRAVEL AS WELL.  VERY DISAPPOINTED.",0.0534,48,8.0,0.1,0.44601999999999997
